View Extract,Loc,UY,Srl,Ext Type,Class,Sub br,Com date,Exp date,Sign share %,Country,Broker,Cedant,Org.Insured/Trty Name,Trty nature,Nature of risk Desc,Max Liability (FC),Gross UW Prem,Gross Book Prem,Gross Actual Acq.,Gross paid claims,Gross os loss,New/Renew,100% TSI (FC),Org Prem (FC),Accepted Share,Renewal Status,Running/Expired,Status,Inception Day,Inception Month,Inception Quarter,Inception Year,Expiry Day,Expiry Month,Expiry Quarter,Expiry Year,Renewal Date,Renewal Day,Renewal Month,Renewal Quarter,Renewal Year,Country RIMS,Country Name,Region,Hub,Written Line,Signed Line
202029313,HO,2020,29313,FAC,AC,LB,2020-03-10,2021-04-23 00:00:00,15.0,Malaysia,PWS Labuan Ltd,Generali Insurance Malaysia Berhad,Central GEO (C)/UDA Holdings (P),NP,Public Liablity,1981121.0,2331,1590.6521739130435,488,0,0,New,5168140.434782609,6080.217391304348,20.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029376,HO,2020,29376,FAC,AC,LB,2020-03-31,2021-03-31 00:00:00,30.0,Korea (S),NS Korea Co. Ltd,Lotte Insurance Co. Ltd.,Poongsan Corporation,PR,Product Liability,1000000.0,4800,3130.434782608696,720,0,0,New,6521739.130434783,31304.34782608696,30.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029377,HO,2020,29377,FAC,AC,LB,2020-04-06,2021-04-06 00:00:00,25.0,Sri Lanka,India Insure - Risk Management,Continental Insurance Lanka Limited,Ace Power Limited,PR,Comprehensive General Liability,104430.0,1044,669.7826086956522,205,0,0,New,227021.7391304348,2270.217391304348,25.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029387,HO,2020,29387,FAC,EN,OT,2020-07-15,2021-07-14 00:00:00,22.0,Malaysia,PWS Labuan Ltd,Etiqa General Takaful Bhd,Jambatan Kedua Sdn Bhd (JKSB),PR,CECR/Road/Highway etc,4877100.0,5999,3722.608695652174,1816,0,0,New,127228695.65217392,162594.78260869568,22.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029407,HO,2020,29407,FAC,EN,OT,2020-07-01,2021-06-30 00:00:00,5.0,Malaysia,Tradewinds International Ins Brokers SB,RHB Insurance Berhad,Segari Energy/Malakoff Power Bhd &Others,PR,Power Plant,6012703.0,16314,7524.130434782609,3351,124,0,New,392132835.00000006,1248830.2173913044,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029408,HO,2020,29408,FAC,EN,OT,2020-07-01,2021-06-30 00:00:00,7.5473,Malaysia,Tradewinds International Ins Brokers SB,RHB Insurance Berhad,GB3 Sdn Bhd/Malakoff Power Bhd & Others,PR,Power Plant,3568421.0,7749,4628.478260869566,2778,0,0,New,232723131.52173916,505364.347826087,9.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029409,HO,2020,29409,FAC,EN,OT,2020-07-01,2021-06-30 00:00:00,22.5,Malaysia,Tradewinds International Ins Brokers SB,RHB Insurance Berhad,PraiPower SB/Malakoff Power Bhd & Others,PR,Power Plant,1515956.0,8275,4621.304347826087,2777,0,0,New,127728148.69565219,562771.9565217391,22.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029410,HO,2020,29410,FAC,EN,OT,2020-07-01,2021-06-30 00:00:00,1.5,Malaysia,Tradewinds International Ins Brokers SB,RHB Insurance Berhad,TanjungBinPower/Malakoff Power & Others,PR,Power Plant,17934452.0,50549,31826.739130434784,19107,0,0,New,1169638160.8695652,3688106.086956522,2.25,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029418,HO,2020,29418,FAC,AC,LB,2020-06-12,2021-06-12 00:00:00,4.5,Korea (S),THB Korea Insurance Brokers Ltd(Colemont,Heungkuk Fire & Marine Insurance Co. Ltd,Fams Development,PR,Comprehensive General Liability,426500.0,8530,5817.391304347827,892,19275,0,New,556304.347826087,11126.08695652174,4.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029420,HO,2020,29420,FAC,AC,LB,2020-07-08,2021-07-08 00:00:00,1.75,Sri Lanka,J.B. Boda & Co.(S) Pte. Ltd.,Union Assurance General Limited,Brandix Apparel,PR,Product Liability,1500000.0,3780,2465.217391304348,378,0,0,New,3260869.5652173916,8217.391304347826,1.75,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029421,HO,2020,29421,FAC,AC,LB,2020-07-11,2021-07-11 00:00:00,1.0,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Lotte Insurance Co. Ltd.,Korail Tourism Development,PR,All Risks,68240.0,2559,1745.217391304348,669,3082,0,New,111260.8695652174,4172.608695652174,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029422,HO,2020,29422,FAC,AC,LB,2020-07-19,2021-07-19 00:00:00,1.5,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Heungkuk Fire & Marine Insurance Co. Ltd,Gachon University (Kyungwon University),PR,Public Liablity,255900.0,3071,2094.130434782609,562,3016,0,New,1668913.043478261,20026.956521739132,1.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029423,HO,2020,29423,FAC,AC,LB,2020-07-01,2021-06-30 00:00:00,5.0,Kuwait,Al Ahleia Insurance Company,Al Ahleia Insurance Company,Pan Arab Consulting Engineers,PR,Professional Indemnity,2988048.0,8466,5510.217391304348,2138,0,0,New,6495755.869565218,18404.34782608696,5.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029424,HO,2020,29424,FAC,AC,LB,2020-07-01,2021-06-30 00:00:00,25.0,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Nonghyup Insurance Company,Seoul Agro-Fisheries & Food Corporation,PR,All Risks,34120.0,10145,6918.260869565218,530,36459,0,New,55630.4347826087,16689.13043478261,25.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029425,HO,2020,29425,FAC,AC,LB,2020-06-27,2021-06-27 00:00:00,15.0,Korea (S),THB Korea Insurance Brokers Ltd(Colemont,Hanwha General Insurance Co. Ltd.,LS Mtron Ltd,PR,Product Liability,750000.0,7695,5018.478260869566,539,0,0,New,3260869.5652173916,33456.52173913044,15.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029426,HO,2020,29426,FAC,AC,LB,2020-06-27,2021-06-27 00:00:00,11.0,Korea (S),NS Korea Co. Ltd,DB Ins fka Dongbu Insurance Co. ,LS Mtron Ltd,PR,Product Liability,21325.0,998,680.8695652173914,209,0,0,New,139076.08695652176,6508.695652173914,11.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029427,HO,2020,29427,FAC,AC,LB,2020-06-27,2021-06-27 00:00:00,25.0,Korea (S),NS Korea Co. Ltd,DB Ins fka Dongbu Insurance Co. ,LS Mtron Ltd,PR,Product Liability,500000.0,5130,3345.652173913044,770,0,0,New,3260869.5652173916,33456.52173913044,25.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029428,HO,2020,29428,FAC,AC,LB,2020-06-15,2021-06-14 00:00:00,1.65,Malaysia,Sime Darby Lockton Insurance Brokers,RHB Insurance Berhad,Proton Holdings / Proton Edar,PR,Product Liability,2316623.0,49115,29938.04347826087,13771,0,0,New,1590358.695652174,33717.39130434783,1.65,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029429,HO,2020,29429,FAC,AC,LB,2020-06-15,2021-06-15 00:00:00,10.0,Korea (S),THB Korea Insurance Brokers Ltd(Colemont,Samsung Fire and Marine Ins. Co.,JW Bioscience Co. Ltd,PR,Product Liability,472027.0,5442,3711.521739130435,1593,0,0,New,769608.9130434783,8872.826086956522,30.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029430,HO,2020,29430,FAC,AC,LB,2020-05-31,2025-08-03 00:00:00,10.0,Sri Lanka,J.B. Boda & Co.(S) Pte. Ltd.,Ceylinco General Insurance Limited,HDDES Extracts (Pvt) Ltd,PR,Product Liability,247500.0,792,517.1739130434783,119,0,0,New,391304.347826087,2934.7826086956525,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029430,HO,2020,29430,FAC,AC,LB,2020-02-01,2021-07-31 00:00:00,10.0,Lebanon,General Reinsurance Services,La Phenicienne Compagnie D'Assurance,Christian Botros Comair/G.E.T,PR,Professional Indemnity,350000.0,4900,3195.6521739130435,1225,0,0,New,652173.9130434783,6521.739130434783,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029431,HO,2020,29431,FAC,AC,LB,2020-02-01,2021-07-31 00:00:00,10.0,Lebanon,General Reinsurance Services,La Phenicienne Compagnie D'Assurance,Christian Botros Comair/G.E.T,PR,Professional Indemnity,350000.0,4900,3195.6521739130435,1225,0,0,New,652173.9130434783,6521.739130434783,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029432,HO,2020,29432,FAC,AC,LB,2020-05-31,2021-05-30 00:00:00,4.0,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Hyundai Marine & Fire Insurance,Yeonggwang Baeksu Windpower Co Ltd,PR,Comprehensive General Liability,750640.0,4104,2798.4782608695655,1116,0,0,New,1223869.5652173914,6690.652173913044,4.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029448,HO,2020,29448,FAC,AC,LB,2020-10-01,2021-10-01 00:00:00,3.5,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),MERITZ FIRE & MARINE INSURANCE CO,Suncheon Eco Trans,PR,Third Party Liability,71360.0,3374,1458.913043478261,0,0,0,New,232695.65217391305,11000.869565217392,3.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029462,HO,2020,29462,FAC,AC,LB,2020-10-02,2021-10-02 00:00:00,3.69,Bangladesh,KMD & Company,Sadharan Bima Corporation,Ashuganj Power Station,PR,Public & Product Liability,983240.0,3687,2404.5652173913045,737,0,0,New,2608695.652173913,9782.608695652174,4.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029463,HO,2020,29463,FAC,AC,LB,2020-10-27,2021-10-27 00:00:00,15.0,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Lotte Insurance Co. Ltd.,Korail Networks,PR,General TPL,223000.0,8061,5261.739130434783,2421,139,0,New,290869.56521739135,9889.565217391306,15.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029464,HO,2020,29464,FAC,AC,LB,2020-11-02,2021-11-01 00:00:00,20.88,Sri Lanka,J.B. Boda & Co.(S) Pte. Ltd.,Ceylinco General Insurance Limited,GSL Naturals Pvt Ltd,PR,Product Liability,1980000.0,4455,2905.434782608696,668,0,0,New,652173.9130434783,2934.7826086956525,20.88,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029465,HO,2020,29465,FAC,AC,LB,2020-11-08,2021-11-08 00:00:00,25.0,Korea (S),UIB Insurance Brokers Co. Ltd (Korea),Hyundai Marine & Fire Insurance,Hyundai Engineering Plastics,PR,Product Liability,446000.0,6460,4217.608695652174,1778,0,0,New,581739.1304347827,8425.434782608696,25.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029466,HO,2020,29466,FAC,AC,LB,2020-11-15,2021-11-15 00:00:00,10.0,Korea (S),BT International Services,Hyundai Marine & Fire Insurance,DRGem Co Ltd,PR,Product Liability,200000.0,1370,893.4782608695652,384,0,0,New,1304347.8260869565,8934.13043478261,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029475,HO,2020,29475,FAC,AC,LB,2020-12-06,2021-12-05 00:00:00,25.0,Korea (S),SAG Brokers (Hong Kong) Limited,KB Insurance,Korea OGK,PR,Product Liability,100000.0,2744,1342.1739130434783,0,0,0,New,652173.9130434783,17897.608695652176,25.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029477,HO,2020,29477,FAC,AC,LB,2020-11-01,2021-06-30 00:00:00,2.571,Kuwait,Kuwait Insurance Co,Kuwait Insurance Co,Parsons Brinckerhoff International,PR,Professional Indemnity,4017562.0,67537,43520.21739130435,18553,0,0,New,4192238.47826087,37816.30434782609,3.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029478,HO,2020,29478,FAC,AC,LB,2020-11-01,2021-12-31 00:00:00,7.5,Kuwait,Kuwait Insurance Co,Kuwait Insurance Co,Parsons Brinckerhoff International,PR,Professional Indemnity,2302850.0,57886,37290.0,15897,0,0,New,3003717.391304348,35655.65217391305,7.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029479,HO,2020,29479,FAC,AC,LB,2020-11-01,2024-09-30 00:00:00,7.5,Kuwait,Kuwait Insurance Co,Kuwait Insurance Co,CDM Smith/Gulf Consult,PR,Professional Indemnity,2982108.0,23459,4324.565217391305,6462,0,0,New,8103553.695652175,63748.04347826087,7.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029481,HO,2020,29481,FAC,AC,LB,2020-12-01,2021-10-31 00:00:00,7.5,Sri Lanka,J.B. Boda & Co.(S) Pte. Ltd.,Union Assurance General Limited,Durtek Lanka Pvt Ltd,PR,Comprehensive General Liability,1369800.0,3960,2476.304347826087,569,0,0,New,893347.8260869565,2582.608695652174,7.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029482,HO,2020,29482,FAC,AC,LB,2020-12-01,2024-12-01 00:00:00,10.0,Kuwait,Al Ahleia Insurance Company,Al Ahleia Insurance Company,Pan Arab Consulting Engineers,PR,Professional Indemnity,4970180.0,7952,5155.434782608696,1979,0,0,New,64828428.26086957,103725.65217391305,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029483,HO,2020,29483,FAC,AC,LB,2020-12-01,2024-12-01 00:00:00,20.0,Kuwait,Al Ahleia Insurance Company,Al Ahleia Insurance Company,Pan Arab Consulting Engineers,PR,Professional Indemnity,2485090.0,3976,2578.04347826087,1001,0,0,New,64828428.26086957,103725.65217391305,20.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029493,HO,2020,29493,FAC,AC,LB,2020-12-23,2021-12-22 00:00:00,10.0,Taiwan,Bowring Marsh Asia Pte Ltd,Fubon Insurance Co. Ltd - Taiwan,Taiwan High Speed Rail Corporation,NP,Comprehensive General Liability,4761552.0,3348,2311.9565217391305,1028,0,0,New,163440000.0,114918.91304347827,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029493,HO,2020,29493,FAC,AC,LB,2020-09-04,2021-09-04 00:00:00,15.0,Kuwait,Al Ahleia Insurance Company,Al Ahleia Insurance Company,The Associated Engineering Partnership,PR,Professional Indemnity,3464052.0,6536,4280.869565217392,0,0,0,New,11295823.043478262,21313.04347826087,15.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029541,HO,2020,29541,FAC,AC,LB,2020-10-05,2021-10-05 00:00:00,2.3106,Kuwait,Kuwait Insurance Co,Kuwait Insurance Co,Dar Gulf Consult Engineering Consultancy,PR,Professional Indemnity,1633987.0,14298,9363.913043478262,3994,0,0,New,2131287.391304348,18648.913043478264,4.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029542,HO,2020,29542,FAC,AC,LB,2020-12-11,2021-01-05 00:00:00,4.0,Kuwait,Boubyan Takaful,Boubyan Takaful,M/s. Kuwait Technical Consulting Bureau,NP,Professional Indemnity,1764706.0,3687,2418.2608695652175,197,0,0,New,19181586.521739133,31969.565217391308,4.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029610,HO,2020,29610,FAC,AC,LB,2020-12-28,2024-10-31 00:00:00,16.0,Korea (S),Pana Harrison Korea Co. Ltd,Hyundai Marine & Fire Insurance,Soosung Engineering Co Ltd,PR,Professional Indemnity,2358580.0,34840,22721.739130434784,15678,0,0,New,6459403.043478262,90130.4347826087,16.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202029611,HO,2020,29611,FAC,AC,LB,2020-12-28,2026-01-31 00:00:00,1.0,Korea (S),Pana Harrison Korea Co. Ltd,Hyundai Marine & Fire Insurance,Soosung Engineering Co Ltd,PR,Third Party Liability,250000.0,16250,8086.956521739131,5456,0,0,New,326086.95652173914,11608.695652173914,2.0,New,Running,Materialized,,,,,,,,,,,,,,,,,,,
202054272,HO,2020,54272,FAC,EN,OT,2020-03-01,2021-02-28 00:00:00,3.3916,Malaysia,Al Wasl Ins. Brokers - K.L,Syarikat Takaful Malaysia Am Berhad,Sabah Electricity Sdn Bhd,PR,Power Plant,466146.0,18269,12465.652173913044,4591,3627,0,New,15200413.043478262,595730.8695652174,3.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
20206777,HO,2020,6777,FAC,EG,ON,2020-07-05,2021-09-02 00:00:00,2.8302,Sudan,United Ins. Brokers - Dubai,Sheikan Insurance & Reins. Co.-Sudan,Khartoum Refinery Company,PR,Refinery,5098950.0,30263,17654.34782608696,2429,0,0,Renew,386651516.08695656,558131.7391304348,3.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
20208336,HO,2020,8336,FAC,EG,ON,2020-07-01,2021-06-30 00:00:00,7.0,Bangladesh,Tysers International Ins.& Reins.Brokers,Sadharan Bima Corporation,Eastern Refinery Ltd.,PR,Refinery,961262.0,3982,2581.304347826087,594,0,0,Renew,14551954.565217393,49112.608695652176,10.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
20209810,HO,2020,9810,FAC,EG,OF,2020-02-28,2021-02-28 00:00:00,10.0,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,Kuwait gulf oil Co(KGOC),PR,Platforms,5361825.0,36860,24367.826086956524,7725,226,0,Renew,1603187308.6956522,968259.1304347827,10.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
20209863,HO,2020,9863,FAC,EG,OF,2020-01-01,2021-12-31 00:00:00,4.0,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,Kuwait Drilling Company,PR,Land/Drilling Rigs,1103004.0,20790,13482.391304347828,0,26690,0,Renew,157744035.0,260287.1739130435,7.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010035,HO,2020,10035,FAC,EG,ON,2020-05-01,2021-05-01 00:00:00,30.0,Brunei,Marsh Ltd. - London,New Century Insurance Co. Ltd - Japan,Brunei LNG,PR,LNG Plants,1510637.0,1323,876.5217391304349,227,0,0,Renew,495370694.3478261,223614.13043478262,30.0,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010045,HO,2020,10045,FAC,EG,OF,2020-03-05,2021-03-04 00:00:00,5.0,Qatar,JLT Risk Solutions Ltd - UK,Al Koot Ins.& Reins. - qatar,"RasGas Company, Ltd - (RG)",PR,COW,0.0,0,0.0,0,0,0,Renew,0.0,0.0,5.0,Renewed,Expired,Active,,,,,,,,,,,,,,,,,,,
202010125,HO,2020,10125,FAC,EG,OF,2020-05-01,2021-04-30 00:00:00,5.5,Kuwait,Kuwait Ins.Co.,Kuwait Ins.Co.,"Burgan Co. For Well Drilling, Trd & Mnt",PR,Land/Drilling Rigs,2375000.0,132797,38270.21739130435,11912,0,0,Renew,50369866.30434783,337436.7391304348,6.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010172,HO,2020,10172,FAC,EG,ON,2020-05-01,2021-05-01 00:00:00,7.5,United Arab Emirates,JLT Speciality Limited,Al Buhaira Nat'l Ins. Co.,SNOC - Sharjah LPG Corp (SHALCO),PR,Refinery,3270203.0,7952,5370.652173913044,2481,0,0,Renew,210793951.30434784,243528.91304347827,7.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010176,HO,2020,10176,FAC,EG,OF,2020-09-07,2021-09-06 00:00:00,5.0,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,White Sea Shipping Co.,PR,Jack Ups,979452.0,5353,3505.434782608696,941,0,0,Renew,15969326.086956523,87270.0,5.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010220,HO,2020,10220,FAC,EG,OF,2020-04-01,2021-04-01 00:00:00,2.5,World - Wide,Marsh Ltd. - London,New Century Insurance Co. Ltd - Japan,Mitsubishi Corporation Offshore/Onshore,PR,Other,0.0,0,0.0,0,0,0,Renew,0.0,0.0,2.5,Not Renewed,Expired,Active,,,,,,,,,,,,,,,,,,,
202010221,HO,2020,10221,FAC,EG,OF,2020-05-25,2021-05-25 00:00:00,6.2228,Yemen,Marsh Ltd. - London,United Ins. Co. Yemen,SAFER Explor. & Prodct. Opert. (SEPOC),PR,COW,3027425.0,35606,10918.695652173914,6148,0,0,Renew,276656759.3478261,464437.82608695654,7.5,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010224,HO,2020,10224,FAC,EG,ON,2020-06-01,2021-05-31 00:00:00,2.0,Jordan,Aon Group Ltd-UK,Jordan Ins. Co.,Jordan Petroleum Refinery,PR,Refinery,875400.0,4182,2893.04347826087,1371,0,0,Renew,346415571.5217392,539649.7826086957,2.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010225,HO,2020,10225,FAC,EG,OF,2020-05-31,2021-05-31 00:00:00,20.0,Australia,Marsh Ltd. - London,New Century Insurance Co. Ltd - Japan,Japan Australia LNG (MIMI) Offshore,PR,Platforms,2678724.0,27572,18556.956521739132,2909,0,0,Renew,315262179.1304348,1068181.9565217393,22.5,Not Renewed,Running,Materialized,,,,,,,,,,,,,,,,,,,
202010233,HO,2020,10233,FAC,EG,ON,2020-11-01,2021-11-01 00:00:00,1.5,Saudi Arabia,Marsh Ltd. - London,Tawuniya (ex: NCCI),SPC & SEPC,PR,Petrochem,8564197.0,37515,21131.739130434784,2502,0,0,Renew,1645757178.2608697,1259406.5217391306,1.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010235,HO,2020,10235,FAC,EG,OF,2020-06-01,2021-05-31 00:00:00,2.5,Jordan,Lockton Companies I'ntl Ltd. - Dubai Br.,Middle East Ins. Co. Ltd - Jordan,Jordanian Egyptian Fajr Company,PR,Gas Processing,4021004.0,8357,5625.652173913044,2372,0,0,Renew,99884231.73913044,83573.47826086957,2.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010257,HO,2020,10257,FAC,EG,ON,2020-07-01,2021-07-01 00:00:00,7.5,Bermuda,Marsh Ltd. - London,New Century Insurance Co. Ltd - Japan,Oman LNG L.L.C. (OLNG),PR,LNG Plants,2032363.0,2189,1435.4347826086957,220,0,0,Renew,2086703953.6956522,424688.4782608696,7.5,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010260,HO,2020,10260,FAC,EG,ON,2020-07-01,2021-07-01 00:00:00,25.0,Qatar,JLT Risk Solutions Ltd - UK,Al Koot Ins.& Reins. - qatar,Qatar Chemical Co. (Q-Chem),NP,Petrochem,4283301.0,5031,3148.6956521739135,1255,0,0,Renew,976750423.6956522,192223.69565217392,25.0,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010266,HO,2020,10266,FAC,EG,ON,2020-07-15,2021-07-14 00:00:00,3.5,Jordan,Guardian Ins. Ltd,Jordan International Insurance Co.,Solvochem (Holland) B.V,PR,Tank Farm,902683.0,3797,2476.304347826087,1044,0,0,Renew,20434372.173913047,32276.08695652174,3.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010271,HO,2020,10271,FAC,EG,OF,2020-06-30,2021-06-30 00:00:00,7.5,Australia,Marsh Ltd. - London,Mitsui Mar. & Fi Ins. Co. Ltd.,AWE,PR,Platforms,2208870.0,5313,3361.304347826087,0,0,0,Renew,154683500.2173913,372037.1739130435,8.0,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010286,HO,2020,10286,FAC,EG,ON,2020-10-16,2021-10-16 00:00:00,25.0,Yemen,Marsh Ltd. - London,United Ins. Co. Yemen,Yemen Liquefied Natural Gas Co. (YLNG),PR,LNG Plants,3958820.0,7515,4884.130434782609,0,0,0,Renew,1056464724.7826087,533314.5652173914,25.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010346,HO,2020,10346,FAC,EG,ON,2020-08-03,2021-08-03 00:00:00,30.0,Saudi Arabia,Marsh Ltd. - London,AL-ETIHAD Cooperative Insurance Company,Advanced Petrochemical Co.,PR,Petrochem,3385760.0,3723,2441.739130434783,1002,0,0,Renew,243896954.3478261,242829.78260869568,30.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010386,HO,2020,10386,FAC,EG,ON,2020-08-15,2021-08-15 00:00:00,50.0,Egypt,Marsh Ltd. - London,Misr Ins. Co.,Middle East Oil Refinery Co.,PR,Oil Refinery,1905457.0,10658,6816.521739130435,3379,147,0,Renew,554434278.2608696,441107.6086956522,50.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010416,HO,2020,10416,FAC,EG,ON,2020-09-30,2021-09-30 00:00:00,10.0,Bermuda,Marsh Ltd. - London,New Century Insurance Co. Ltd - Japan,Japan Australia LNG (MIMI) Onshore,PR,LNG Plants,622626.0,3228,2117.608695652174,325,0,0,Renew,478089626.7391305,334148.47826086957,10.0,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010431,HO,2020,10431,FAC,EG,OF,2020-10-01,2021-10-01 00:00:00,5.9483,Egypt,JLT Risk Solutions Ltd - UK,Misr Ins. Co.,Dana Gas Company,PR,Platforms,1696775.0,13416,8797.826086956522,3480,0,0,Renew,84738903.91304348,249984.78260869568,7.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010432,HO,2020,10432,FAC,EG,OF,2020-10-01,2021-10-01 00:00:00,22.39319,United Arab Emirates,JLT Risk Solutions Ltd - UK,Al Ain Ahlia Ins Co.,Dana Gas Company,PR,Platforms,2316901.0,3704,2096.0869565217395,643,0,0,Renew,81955358.47826087,59800.4347826087,22.27349,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010436,HO,2020,10436,FAC,EG,ON,2020-10-13,2021-10-13 00:00:00,31.77349,Saudi Arabia,Marsh Ltd. - London,Tawuniya (ex: NCCI),National Petrochemical Industrial-NATPET,PR,Petrochem,7555000.0,21762,14145.652173913044,3791,0,0,Renew,303819003.9130435,709640.8695652174,31.77349,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010438,HO,2020,10438,FAC,EG,OF,2020-11-16,2021-12-01 00:00:00,7.5,Pakistan,Willis Ltd.,"Adamjee Ins. Co.,Pakistan",United Energy Pakistan Limited,PR,Gas & Oil Production,621112.0,8852,5808.260869565218,3262,0,0,Renew,158720618.47826087,269825.2173913044,7.5,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010440,HO,2020,10440,FAC,EG,OF,2020-09-18,2021-09-30 00:00:00,8.75,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,National Drilling &Services LLC (NDSC),PR,Land/Drilling Rigs,1046714.0,10848,7113.913043478261,33,0,0,Renew,28113900.000000004,70738.04347826088,10.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202010440,HO,2020,10440,FAC,EG,OF,2020-09-14,2021-09-14 00:00:00,8.75,Nigeria,Marsh Ltd. - London,Leadway Assurance Co. Ltd.,SEPLAT Petroleum Devlp. Co.,PR,COW,1051053.0,3911,2514.130434782609,1584,0,0,Renew,97924212.39130436,348879.13043478265,10.0,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
